S.No,Type,Sector,QP Name,QP ID,NSQF Level,Contains Electives/Options,Number of Electives/ Options,Elective/Option Name,Compulsary NOS Count,Elective/Optional NOS count,Total No. of NOS,Version No.,Educational Qualification,Theory for Compulsory NOSs (hours),Practical for Compulsory NOSs (hours),Total Hours for Compulsory NOSs,Elective/Option Theory (hours),Elective/Option Practical (hours),Minimum hours duration for QP (hours),Mandatory OJT ,Recommended OJT ,Curriculum Available ,PH Available,FG Available,Job Roles in PMKVY 2.0,Job Roles in PMKVY 2.0 (9th SC Remarks),Job Roles in PMKVY 2.0 (2018-20),Job Roles Readiness for CSSM
2362,QP-NOS,Tourism & Hospitality,Cafeteria Supervisor,THC/Q5905,5,0,0,0,0,0,12,1,"12th pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2363,QP-NOS,Tourism & Hospitality,Catering Manager,THC/Q5902,7,0,0,0,0,0,10,1,"Graduate in Hotel management / Graduate,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2364,QP-NOS,Tourism & Hospitality,Concierge,THC/Q0111,7,0,0,0,0,0,12,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2365,QP-NOS,Tourism & Hospitality,Doorman,THC/Q0122,2,0,0,0,0,0,8,1,"Primary Education, preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2366,QP-NOS,Tourism & Hospitality,Eatery Owner - Manager,THC/Q3004,7,0,0,0,0,0,10,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2367,QP-NOS,Tourism & Hospitality,Executive Chef,THC/Q0402,8,0,0,0,0,0,10,1,"8th standards,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2368,QP-NOS,Tourism & Hospitality,Executive Housekeeper,THC/Q0206,8,0,0,0,0,0,11,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2369,QP-NOS,Tourism & Hospitality,F&B Controller,THC/Q3101,7,0,0,0,0,0,10,1,"Graduate,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2370,QP-NOS,Tourism & Hospitality,Food & Beverage Services- Manager,THC/Q0303,5,0,0,0,0,0,10,1,"8th standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2371,QP-NOS,Tourism & Hospitality,Façade Cleaner,THC/Q5807,3,0,0,0,0,0,10,1,"primary education,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2372,QP-NOS,Tourism & Hospitality,Food Safety Supervisor,THC/Q0412,5,0,0,0,0,0,11,1,"Graduate in Microbiology,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2373,QP-NOS,Tourism & Hospitality,Food Server,THC/Q3009,3,0,0,0,0,0,10,1,"5th pass (Primary Education),  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2374,QP-NOS,Tourism & Hospitality,Food Technologist,THC/Q2801,7,0,0,0,0,0,9,1,"Post Graduate in Food Technology,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2375,QP-NOS,Tourism & Hospitality,Food Vendor,THC/Q3008,5,0,0,0,0,0,7,1,"primary education,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2376,QP-NOS,Tourism & Hospitality,Front Desk Officer - QSR,THC/Q2907,4,0,0,0,0,0,9,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2377,QP-NOS,Tourism & Hospitality,Front Office Manager,THC/Q0105,8,0,0,0,0,0,11,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2378,QP-NOS,Tourism & Hospitality,Front Office Trainee,THC/Q0110,3,0,0,0,0,0,11,1,"12th standard pass,  preferably ",70.0,160.0,230.0,20.0,40.0,230.0,0.0,240,Yes,0,0,0,0,0,0
2379,QP-NOS,Tourism & Hospitality,Guest House Assistant,THC/Q0503,3,0,0,0,0,0,11,1,"8th standards,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2380,QP-NOS,Tourism & Hospitality,Heli Ski Guide,THC/Q4518,7,0,0,0,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2381,QP-NOS,Tourism & Hospitality,Heli Ski Pilot,THC/Q4519,6,0,0,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2382,QP-NOS,Tourism & Hospitality,Hot-Air Balloon Guide,THC/Q4520,5,0,0,0,0,0,10,1,"12th standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2383,QP-NOS,Tourism & Hospitality,Housekeeping Trainee,THC/Q0209,2,0,0,0,0,0,11,1,"12th standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2384,QP-NOS,Tourism & Hospitality,Inventory In-charge,THC/Q2602,5,0,0,0,0,0,10,1,"12th standard pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2385,QP-NOS,Tourism & Hospitality,Kitchen Stewarding Supervisor,THC/Q0411,5,0,0,0,0,0,7,1,"10th pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2386,QP-NOS,Tourism & Hospitality,Laundry Manager,THC/Q0210,5,0,0,0,0,0,11,1,"8th standard passed, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2387,QP-NOS,Tourism & Hospitality,Marine Biologist - Tourism,THC/Q4503,6,0,0,0,0,0,9,1,"Graduate, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2388,QP-NOS,Tourism & Hospitality,Mountain Porter,THC/Q4523,3,0,0,0,0,0,8,1,"5th passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2389,QP-NOS,Tourism & Hospitality,Mountaineering Guide,THC/Q4514,5,0,0,0,0,0,9,1,"10th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2390,QP-NOS,Tourism & Hospitality,Mountaineering Instructor,THC/Q4522,7,0,0,0,0,0,9,1,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2391,QP-NOS,Tourism & Hospitality,Multi-purpose Worker,THC/Q5712,4,0,0,0,0,0,12,1,"Primary Education, preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2392,QP-NOS,Tourism & Hospitality,Multi-purpose Worker - Office,THC/Q5710,4,0,0,0,0,0,9,1,"10th pass, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2393,QP-NOS,Tourism & Hospitality,Multi-skilled Technician,THC/Q5713,4,0,0,0,0,0,13,1,"8th pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2394,QP-NOS,Tourism & Hospitality,Naturalist,THC/Q4505,4,0,0,0,0,0,9,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2395,QP-NOS,Tourism & Hospitality,Pantry Boy,THC/Q6011,4,0,0,0,0,0,10,1,"8th pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2396,QP-NOS,Tourism & Hospitality,Paragliding Tandem Pilot,THC/Q4508,5,0,0,0,0,0,9,1,Not applicable ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2397,QP-NOS,Tourism & Hospitality,Parasailing Driver,THC/Q4516,5,0,0,0,0,0,8,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2398,QP-NOS,Tourism & Hospitality,Parasailing Guide,THC/Q4515,6,0,0,0,0,0,10,1,"10th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2399,QP-NOS,Tourism & Hospitality,Pastry Chef,THC/Q2708,5,0,0,0,0,0,10,1,"8th pass,  preferably ",242.0,782.0,1024.0,0.0,0.0,0.0,0.0,1024,Yes,0,0,0,0,0,0
2400,QP-NOS,Tourism & Hospitality,Procurement Head-Facilities,THC/Q5603,6,0,0,0,0,0,10,1,"Post Graduate, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2401,QP-NOS,Tourism & Hospitality,Property Management Executive,THC/Q5805,6,0,0,0,0,0,12,1,"Graduate,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2402,QP-NOS,Tourism & Hospitality,Property Manager,THC/Q5803,8,0,0,0,0,0,11,1,"Graduate / Diploma Electrical Engineering,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2403,QP-NOS,Tourism & Hospitality,Property Supervisor,THC/Q5806,5,0,0,0,0,0,10,1,"Graduate,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2404,QP-NOS,Tourism & Hospitality,QSR Coordinator,THC/Q2908,5,0,0,0,0,0,9,1,"8th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2405,QP-NOS,Tourism & Hospitality,Quality Control Executive,THC/Q2803,4,0,0,0,0,0,10,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2406,QP-NOS,Tourism & Hospitality,Quality Control Manager,THC/Q2802,6,0,0,0,0,0,11,1,"Graduate in Hotel Management,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2407,QP-NOS,Tourism & Hospitality,Rafting Instructor,THC/Q4526,6,0,0,0,0,0,10,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2408,QP-NOS,Tourism & Hospitality,Ranger - Tourism,THC/Q4506,4,0,0,0,0,0,8,1,"8th standard passed, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2409,QP-NOS,Tourism & Hospitality,Regional Manager-Property Management,THC/Q5802,9,0,0,0,0,0,10,1,"Graduate / Diploma Electrical Engineering,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2410,QP-NOS,Tourism & Hospitality,Reservation Desk Executive,THC/Q0113,4,0,0,0,0,0,11,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2411,QP-NOS,Tourism & Hospitality,Reservation Revenue Manager,THC/Q0112,7,0,0,0,0,0,11,1,"12th standard pass,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2412,QP-NOS,Tourism & Hospitality,Restaurant Manager,THC/Q2703,8,0,0,0,0,0,11,1,"Graduate in Hotel management / Graduate,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2413,QP-NOS,Tourism & Hospitality,Procurement Manager Restaurant,THC/Q2601,6,0,0,0,0,0,10,1,"Graduate, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2414,QP-NOS,Tourism & Hospitality,River Rafting Guide,THC/Q4510,5,0,0,0,0,0,9,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2415,QP-NOS,Tourism & Hospitality,Scuba Diving Coach,THC/Q4504,5,0,0,0,0,0,10,1,"10th standard passed,  preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2416,QP-NOS,Tourism & Hospitality,Ski Rep,THC/Q4513,5,0,0,0,0,0,10,1,"10th standard passed , preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2417,QP-NOS,Tourism & Hospitality,Tariff Procurement Executive,THC/Q4102,4,0,0,0,0,0,7,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2418,QP-NOS,Tourism & Hospitality,Transport Duty Manager,THC/Q4203,7,0,0,0,0,0,8,1,Diploma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2419,QP-NOS,Tourism & Hospitality,Transport Duty Officer,THC/Q4204,6,0,0,0,0,0,8,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2420,QP-NOS,Tourism & Hospitality,Travel Desk Manager,THC/Q0114,5,0,0,0,0,0,11,1,"Diploma,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2421,QP-NOS,Tourism & Hospitality,Trek Coach,THC/Q4511,5,0,0,0,0,0,9,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2422,QP-NOS,Tourism & Hospitality,Water Sport Vehicle Operator,THC/Q4507,5,0,0,0,0,0,8,1,"12th standard passed,  preferably ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
IISC,QP-NOS,Automotive,Commercial Vehicle Driver Level 4,I/ASC/Q9703,4,0,0,0,5,0,5,1,"8th Class, Preferably",220.0,260.0,480.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Construction,Mason General,I/CON/Q0103,4,0,0,0,8,0,8,1,5th Class,232.0,320.0,552.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Construction,Foreman – Electrical Works (Construction),I/CON/Q0604,5,0,0,0,7,0,7,1,"10th Class ,Preferably / Low Voltage license from any Govt. recognized licensing authority",360.0,540.0,900.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Capital Goods,Metal Inert Gas/Metal Active Gas/Gas Metal Arc Welder (MIG/MAG/GMAW),I/CSC/Q0209,4,0,0,0,6,0,6,1,10th Class,160.0,440.0,600.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Domestic Worker,General Housekeeper,I/DWC/Q0102,3,0,0,0,7,0,7,1,"5th Class ,Preferably",100.0,150.0,250.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Healthcare,General Duty Assistant,I/HSS/Q5101,4,0,0,0,21,0,21,1,"10th Class ,Preferably but Class VIII is also considered in certain situations",100.0,500.0,600.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Retail,Sales Associate,I/RAS/Q0104,4,0,0,0,6*,0,16,1,10th Class,160.0,160.0,320.0,0.0,0.0,0.0,0.0,0,Yes,Yes,Yes,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Management and Entrepreneurship & Professional,Unarmed Security Guard,I/SSS/Q0101,4,0,0,0,11,0,11,1,"7th Class,Trained as per PSARA requirements in QP & NOS aligned syllabus",100.0,100.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,Added - June 2017,Added - June 2017,0,0
IISC,QP-NOS,Tourism & Hospitality,Food & Beverage Service - Steward,I/THC/Q0301,4,0,0,0,4*,0,12,1,"10th Class pass, preferably",95.0,210.0,305.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Added - June 2017,Added - June 2017,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Manager - Loan Approval ,BSC/Q2301,6,Elective,2,"E1: Create and/or review management control system
E2: Assay and administer hallmark on the precious-metal product",8,2,8,1,Graduate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Small and Medium Enterprise Officer,BSC/Q2302,4,0,0,0,6,0,6,1,12th Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Debt Recovery Agent,BSC/Q2303,4,0,0,0,7,0,7,1,12th Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,*May be replaced-9th SC,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Microfinance Executive,BSC/Q2401,3,0,0,0,7,0,7,1,10th class,125.0,115.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Insurance Agent,BSC/Q3801,4,0,0,0,7,0,7,1,12th pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,*May be replaced-9th SC,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Mutual Fund Agent,BSC/Q3802,4,0,0,0,7,0,7,1,12th Pass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,*May be replaced-9th SC,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Accounts Executive,BSC/Q8101,5,0,0,0,8,0,8,1,Graduate,215.0,135.0,350.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,"Banking, Financial Services and Insurance",Business Correspondent / Business Facilitator,BSC/Q8401,4,0,0,0,7,0,7,1,12th Pass,80.0,90.0,170.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,*May be replaced-9th SC,0,0
Revised QP,QP-NOS,Beauty & Wellness,Assistant Beauty Therapist (Version 2),BWS/Q0101,3,0,0,0,9,0,9,2,VIIIth Pass,56.0,294.0,350.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Yes,0,0,0
Revised QP,QP-NOS,Beauty & Wellness,Beauty Therapist (Version 2),BWS/Q0102,4,0,0,0,9,0,9,2,Xth Pass,80.0,320.0,400.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Yes,0,0,0
Revised QP,QP-NOS,Beauty & Wellness,Assistant Hair Stylist (Version 2),BWS/Q0201,3,0,0,0,9,0,9,2,VIIIth Pass,50.0,250.0,300.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Yes,0,0,0
Revised QP,QP-NOS,Beauty & Wellness,Hair Stylist (Version 2),BWS/Q0202,4,0,0,0,11,0,11,2,8th Class,90.0,310.0,400.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,Yes,0,0
Revised QP,QP-NOS,Beauty & Wellness,Assistant Nail Technician (Version 2),BWS/Q0401,3,0,0,0,7,0,7,2,VIIIth Pass,30.0,170.0,200.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Yes,0,0,0
Revised QP,QP-NOS,Beauty & Wellness,Pedicurist & Manicurist (Version 2),BWS/Q0402,3,0,0,0,7,0,8,2,Vth Pass ,33.0,227.0,260.0,4.0,14.0,260.0,0.0,0,Yes,Yes,0,Yes,0,0,0
Revised QP,QP-NOS,Beauty & Wellness,Assistant Spa Therapist (Version 2),BWS/Q1001,3,0,0,0,4,0,4,2,VIIIth Pass,50.0,250.0,300.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,Yes,0,0,0
Revised QP,QP-NOS,Furniture & Fittings,Lead Furniture Maker – Bamboo(Option: Round Bamboo),FFS/Q4102,4,Option,1,O1: Round Bamboo,5,0,7,2,VIII,80.0,180.0,260.0,28.0,56.0,260.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Furniture & Fittings,Finisher-Bamboo Furniture,FFS/Q4104,3,Option,1,O1: Wood and Metal,5,0,9,2,V,92.0,168.0,260.0,64.0,144.0,260.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Furniture & Fittings,Installer – Frameless Glass Doors/Windows (Option: Framed Doors/ Windows),FFS/Q6104,4,Option,1,Option 1: Framed Doors/ Windows,5,0,7,2,VIII,182.0,218.0,400.0,22.0,28.0,400.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Polisher and Cleaner,G&J/Q0701,4,Option,1,O1: Filigree Polisher,4,0,5,2,Basic Literacy Skills,12.0,188.0,200.0,5.0,45.0,200.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing-Assorter (Advanced),G&J/Q3603,4,Elective,4,"E1: Assorter for Jewellery Manufacturing
E2: Polshed Diamonds Assorter
E3: Rough Diamonds Assorter
E4: Gemstone Assorter",3,4,6,2,"10th Standard, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Inclusion Plotter,G&J/Q4203,4,0,0,0,4,0,4,2,8th Standard,20.0,220.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Spectrum Operator,G&J/Q4204,3,0,0,0,3,0,3,2,10th Standard,22.0,218.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Blade Sawyer,G&J/Q4403,3,0,0,0,4,0,4,2,8th Standard,48.0,192.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Laser Sawing Machine Operator,G&J/Q4404,3,0,0,0,4,0,4,2,8th Standard,9.0,191.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Auto Blocker,G&J/Q4602,3,0,0,0,4,0,4,2,8th Standard,20.0,220.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Table Cutter - Diamond Processing ,G&J/Q4604,3,0,0,0,3,0,3,2,"10th Standard, preferably",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Bottom Polisher,G&J/Q4703,3,0,0,0,4,0,4,2,8th Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Symmetry Analyser Machine Operator,G&J/Q4705,2,0,0,0,3,0,3,2,8th Standard,22.0,218.0,240.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Diamond Processing - Boiling In-charge,G&J/Q4801,2,0,0,0,3,0,3,2,8th Standard,12.0,188.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Rough Cutter - Gemstone Processing ,G&J/Q6502,3,0,0,0,3,0,3,2,8th Standard,75.0,125.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Final Shaper & Calibrator - Gemstone Processing ,G&J/Q6603,4,0,0,0,4,0,4,2,8th Standard,55.0,145.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Driller - Gemstone Processing ,G&J/Q6801,2,0,0,0,3,0,3,2,8th Standard,55.0,145.0,200.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery, Thread Maker - Gemstone Processing ,G&J/Q6901,2,0,0,0,3,0,3,2,8th Standard,30.0,120.0,150.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Jewellery Retail Merchandiser,G&J/Q8201,6,0,0,0,3,0,3,2,Graduation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Gems & Jewellery,Jewellery Appraiser and Valuer ,G&J/Q8502,5,0,0,0,3,0,3,2,12th Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Handicrafts & Carpets,Hand Rolled Agarbatti Maker,HCS/Q7901,3,0,0,0,6,0,6,2,Basic literacy (reading & writing skills),110.0,190.0,300.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,Yes,0,0
Revised QP,QP-NOS,Management and Entrepreneurship & Professional,Trainer,MEP/Q2601,5,0,0,0,6,0,6,1,"12th standard passed or equivalent.
",200.0,400.0,600.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
Revised QP,QP-NOS,Management and Entrepreneurship & Professional,Master Trainer,MEP/Q2602,6,0,0,0,7,0,7,1,"12th standard passed or equivalent

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Yes,0,0,0,0,0
Revised QP,QP-NOS,Management and Entrepreneurship & Professional,Assessor,MEP/Q2701,5,0,0,0,4,0,4,1,"12th standard passed or equivalent
",150.0,250.0,400.0,0.0,0.0,0.0,0.0,0,Yes,Yes,0,0,0,0,0
Revised QP,QP-NOS,Management and Entrepreneurship & Professional,Lead Assessor,MEP/Q2702,6,0,0,0,6,0,6,1,"12th standard passed or equivalent
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Yes,0,0,0,0,0
Revised QP,QP-NOS,Mining,Rig Mounted Drill Operator,MIN/Q0202,4,0,0,0,4,0,4,2,ITI / Diploma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Mining,Driver Special Vehicle (Explosive & Sprinkler),MIN/Q0207,4,0,0,0,4,0,4,1,X,176.0,334.0,510.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Mining,Mechanic / Fitter,MIN/Q0304,3,0,0,0,3,0,3,2,ITI,66.0,264.0,330.0,0.0,0.0,0.0,0.0,0,Yes,0,0,0,0,0,0
Revised QP,QP-NOS,Mining,Banksman,MIN/Q0414,4,0,0,0,3,0,3,2,XII / ITI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Mining,Compressor Operator,MIN/Q0415,4,0,0,0,4,0,4,2,XII / ITI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Revised QP,QP-NOS,Mining,Roof Bolter,MIN/Q0417,4,0,0,0,3,0,3,2,X / ITI (Mechanical / Civil / Electrical),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
